"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"17","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","109","The method 'clear()' has a NCSS line count of 2.","Design","NcssCount"
"18","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","109","The method 'clear()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"19","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","109","The method 'clear()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","122","The method 'containsKey(Object)' has a NCSS line count of 4.","Design","NcssCount"
"21","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","122","The method 'containsKey(Object)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"22","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","122","The method 'containsKey(Object)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"23","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","122","The method 'containsKey(Object)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"24","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","122","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"25","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","138","The method 'containsValue(Object)' has a NCSS line count of 12.","Design","NcssCount"
"26","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","138","The method 'containsValue(Object)' has a cognitive complexity of 10, current threshold is 1","Design","CognitiveComplexity"
"27","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","138","The method 'containsValue(Object)' has a cyclomatic complexity of 5.","Design","CyclomaticComplexity"
"28","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","138","The method 'containsValue(Object)' has an NPath complexity of 5, current threshold is 1","Design","NPathComplexity"
"29","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","138","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"30","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","167","The method 'entrySet()' has a NCSS line count of 8.","Design","NcssCount"
"31","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","167","The method 'entrySet()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"32","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","167","The method 'entrySet()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"33","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","167","The method 'entrySet()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"34","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","186","The method 'get(Object)' has a NCSS line count of 2.","Design","NcssCount"
"35","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","186","The method 'get(Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"36","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","186","The method 'get(Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"37","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","186","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"38","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","198","The method 'isEmpty()' has a NCSS line count of 2.","Design","NcssCount"
"39","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","198","The method 'isEmpty()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"40","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","198","The method 'isEmpty()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"41","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","214","The method 'keySet()' has a NCSS line count of 12.","Design","NcssCount"
"42","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","214","The method 'keySet()' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"43","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","214","The method 'keySet()' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"44","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","214","The method 'keySet()' has an NPath complexity of 5, current threshold is 1","Design","NPathComplexity"
"45","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","248","The method 'put(K, Object)' has a NCSS line count of 7.","Design","NcssCount"
"46","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","248","The method 'put(K, Object)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"47","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","248","The method 'put(K, Object)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"48","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","248","The method 'put(K, Object)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"49","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","248","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"50","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","266","The method 'putAll(Map<? extends K, ? extends Object>)' has a NCSS line count of 5.","Design","NcssCount"
"51","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","266","The method 'putAll(Map<? extends K, ? extends Object>)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"52","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","266","The method 'putAll(Map<? extends K, ? extends Object>)' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"53","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","266","The method 'putAll(Map<? extends K, ? extends Object>)' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"54","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","266","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"55","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","283","The method 'remove(Object)' has a NCSS line count of 2.","Design","NcssCount"
"56","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","283","The method 'remove(Object)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"57","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","283","The method 'remove(Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"58","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","283","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"59","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","293","The method 'size()' has a NCSS line count of 2.","Design","NcssCount"
"60","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","293","The method 'size()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"61","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","293","The method 'size()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"62","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","304","The method 'values()' has a NCSS line count of 8.","Design","NcssCount"
"63","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","304","The method 'values()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"64","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","304","The method 'values()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"65","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","304","The method 'values()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"66","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","323","The method 'getDynaBean()' has a NCSS line count of 2.","Design","NcssCount"
"67","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","323","The method 'getDynaBean()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"68","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","323","The method 'getDynaBean()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"69","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","333","The method 'convertKey(String)' has a NCSS line count of 1.","Design","NcssCount"
"70","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","333","The method 'convertKey(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"71","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","333","The method 'convertKey(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"72","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","333","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"73","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","343","The method 'getDynaProperties()' has a NCSS line count of 2.","Design","NcssCount"
"74","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","343","The method 'getDynaProperties()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"75","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","343","The method 'getDynaProperties()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"76","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","354","The method 'toString(Object)' has a NCSS line count of 2.","Design","NcssCount"
"77","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","354","The method 'toString(Object)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"78","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","354","The method 'toString(Object)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"79","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","354","The method 'toString(Object)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"80","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","354","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"81","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","361","A value of 2 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"82","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","361","The class 'MapEntry' has a NCSS line count of 19 (Highest = 5).","Design","NcssCount"
"83","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","361","The class 'MapEntry' has a total cyclomatic complexity of 10 (highest 3).","Design","CyclomaticComplexity"
"84","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","361","This class has 5 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"85","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","364","The constructor 'MapEntry(K, Object)' has a NCSS line count of 3.","Design","NcssCount"
"86","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","364","The constructor 'MapEntry(K, Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"87","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","364","The constructor 'MapEntry(K, Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"88","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","364","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"89","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","369","The method 'equals(Object)' has a NCSS line count of 5.","Design","NcssCount"
"90","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","369","The method 'equals(Object)' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"91","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","369","The method 'equals(Object)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"92","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","369","The method 'equals(Object)' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"93","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","369","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"94","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","379","The method 'hashCode()' has a NCSS line count of 2.","Design","NcssCount"
"95","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","379","The method 'hashCode()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"96","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","379","The method 'hashCode()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"97","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","379","The method 'hashCode()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"98","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","383","The method 'getKey()' has a NCSS line count of 2.","Design","NcssCount"
"99","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","383","The method 'getKey()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"100","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","383","The method 'getKey()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"101","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","387","The method 'getValue()' has a NCSS line count of 2.","Design","NcssCount"
"102","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","387","The method 'getValue()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"103","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","387","The method 'getValue()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"104","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","391","The method 'setValue(Object)' has a NCSS line count of 2.","Design","NcssCount"
"105","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","391","The method 'setValue(Object)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"106","org.apache.commons.beanutils2","/Users/grantnelson/go/src/github.com/apache/commons-beanutils/src/main/java/org/apache/commons/beanutils2/BaseDynaBeanMapDecorator.java","3","391","The method 'setValue(Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
