"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"41","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","247","The method 'getLocalPort()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"42","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","247","The method 'getLocalPort()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"43","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","260","The method 'getLocalAddress()' has a NCSS line count of 2.","Design","NcssCount"
"44","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","260","The method 'getLocalAddress()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"45","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","260","The method 'getLocalAddress()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"46","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","275","The method 'setDatagramSocketFactory(DatagramSocketFactory)' has a NCSS line count of 5.","Design","NcssCount"
"47","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","275","The method 'setDatagramSocketFactory(DatagramSocketFactory)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"48","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","275","The method 'setDatagramSocketFactory(DatagramSocketFactory)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"49","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","275","The method 'setDatagramSocketFactory(DatagramSocketFactory)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"50","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","275","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"51","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","291","The method 'getCharsetName()' has a NCSS line count of 2.","Design","NcssCount"
"52","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","291","The method 'getCharsetName()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"53","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","291","The method 'getCharsetName()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"54","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","301","The method 'getCharset()' has a NCSS line count of 2.","Design","NcssCount"
"55","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","301","The method 'getCharset()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"56","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","301","The method 'getCharset()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"57","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","311","The method 'setCharset(Charset)' has a NCSS line count of 2.","Design","NcssCount"
"58","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","311","The method 'setCharset(Charset)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"59","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","311","The method 'setCharset(Charset)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"60","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketClient.java","3","311","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","38","The interface 'DatagramSocketFactory' has a NCSS line count of 4 (Highest = 1).","Design","NcssCount"
"2","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","38","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"3","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","47","The method 'createDatagramSocket()' has a NCSS line count of 1.","Design","NcssCount"
"4","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","47","The method 'createDatagramSocket()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"5","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","47","The method 'createDatagramSocket()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"6","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","56","The method 'createDatagramSocket(int)' has a NCSS line count of 1.","Design","NcssCount"
"7","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","56","The method 'createDatagramSocket(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"8","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","56","The method 'createDatagramSocket(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","56","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"10","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","67","The method 'createDatagramSocket(int, InetAddress)' has a NCSS line count of 1.","Design","NcssCount"
"11","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","67","The method 'createDatagramSocket(int, InetAddress)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"12","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","67","The method 'createDatagramSocket(int, InetAddress)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"13","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DatagramSocketFactory.java","3","67","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","37","A value of 2 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","37","The class 'DefaultDatagramSocketFactory' has a NCSS line count of 7 (Highest = 2).","Design","NcssCount"
"3","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","37","The class 'DefaultDatagramSocketFactory' has a total cyclomatic complexity of 3 (highest 1).","Design","CyclomaticComplexity"
"4","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","37","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","46","The method 'createDatagramSocket()' has a NCSS line count of 2.","Design","NcssCount"
"6","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","46","The method 'createDatagramSocket()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","46","The method 'createDatagramSocket()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","59","The method 'createDatagramSocket(int)' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","59","The method 'createDatagramSocket(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","59","The method 'createDatagramSocket(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","59","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"12","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","74","The method 'createDatagramSocket(int, InetAddress)' has a NCSS line count of 2.","Design","NcssCount"
"13","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","74","The method 'createDatagramSocket(int, InetAddress)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","74","The method 'createDatagramSocket(int, InetAddress)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultDatagramSocketFactory.java","3","74","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","43","A value of 4 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","43","The class 'DefaultSocketFactory' has a NCSS line count of 42 (Highest = 7).","Design","NcssCount"
"3","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","43","The class 'DefaultSocketFactory' has a total cyclomatic complexity of 15 (highest 2).","Design","CyclomaticComplexity"
"4","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","43","This class has 10 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","51","The constructor 'DefaultSocketFactory()' has a NCSS line count of 2.","Design","NcssCount"
"6","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","51","The constructor 'DefaultSocketFactory()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","51","The constructor 'DefaultSocketFactory()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","62","The constructor 'DefaultSocketFactory(Proxy)' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","62","The constructor 'DefaultSocketFactory(Proxy)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","62","The constructor 'DefaultSocketFactory(Proxy)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","62","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"12","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","75","The method 'createSocket()' has a NCSS line count of 4.","Design","NcssCount"
"13","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","75","The method 'createSocket()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"14","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","75","The method 'createSocket()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"15","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","75","The method 'createSocket()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"16","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","94","The method 'createSocket(String, int)' has a NCSS line count of 6.","Design","NcssCount"
"17","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","94","The method 'createSocket(String, int)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"18","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","94","The method 'createSocket(String, int)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"19","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","94","The method 'createSocket(String, int)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","94","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"21","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","115","The method 'createSocket(InetAddress, int)' has a NCSS line count of 6.","Design","NcssCount"
"22","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","115","The method 'createSocket(InetAddress, int)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"23","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","115","The method 'createSocket(InetAddress, int)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"24","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","115","The method 'createSocket(InetAddress, int)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"25","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","115","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"26","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","140","The method 'createSocket(String, int, InetAddress, int)' has a NCSS line count of 7.","Design","NcssCount"
"27","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","140","The method 'createSocket(String, int, InetAddress, int)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"28","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","140","The method 'createSocket(String, int, InetAddress, int)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"29","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","140","The method 'createSocket(String, int, InetAddress, int)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"30","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","140","Avoid long parameter lists (4 parameters - threshold is 1).","Design","ExcessiveParameterList"
"31","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","166","The method 'createSocket(InetAddress, int, InetAddress, int)' has a NCSS line count of 7.","Design","NcssCount"
"32","org.apache.commons.net","/Users/grantnelson/go/src/github.com/apache/commons-net/src/main/java/org/apache/commons/net/DefaultSocketFactory.java","3","166","The method 'createSocket(InetAddress, int, InetAddress, int)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
