"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"21","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","66","The method 'getPointers()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"22","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","66","The method 'getPointers()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"23","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","66","The method 'getPointers()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"24","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","73","The method 'getNodes()' has a NCSS line count of 8.","Design","NcssCount"
"25","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","73","The method 'getNodes()' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"26","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","73","The method 'getNodes()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"27","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","73","The method 'getNodes()' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"28","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","85","The method 'getValues()' has a NCSS line count of 8.","Design","NcssCount"
"29","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","85","The method 'getValues()' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"30","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","85","The method 'getValues()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"31","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","85","The method 'getValues()' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"32","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","97","The method 'toString()' has a NCSS line count of 2.","Design","NcssCount"
"33","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","97","The method 'toString()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"34","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","97","The method 'toString()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"35","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","104","The method 'clearCacheLists()' has a NCSS line count of 4.","Design","NcssCount"
"36","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","104","The method 'clearCacheLists()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"37","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicNodeSet.java","3","104","The method 'clearCacheLists()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","27","The class 'BasicVariables' has a NCSS line count of 15 (Highest = 4).","Design","NcssCount"
"2","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","27","The class 'BasicVariables' has a total cyclomatic complexity of 7 (highest 3).","Design","CyclomaticComplexity"
"3","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","27","This class has 5 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","43","The method 'isDeclaredVariable(String)' has a NCSS line count of 2.","Design","NcssCount"
"5","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","43","The method 'isDeclaredVariable(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"6","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","43","The method 'isDeclaredVariable(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"7","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","43","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"8","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","55","The method 'getVariable(String)' has a NCSS line count of 4.","Design","NcssCount"
"9","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","55","The method 'getVariable(String)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"10","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","55","The method 'getVariable(String)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"11","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","55","The method 'getVariable(String)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","55","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","73","The method 'declareVariable(String, Object)' has a NCSS line count of 2.","Design","NcssCount"
"14","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","73","The method 'declareVariable(String, Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"15","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","73","The method 'declareVariable(String, Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"16","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","73","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"17","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","82","The method 'undeclareVariable(String)' has a NCSS line count of 2.","Design","NcssCount"
"18","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","82","The method 'undeclareVariable(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"19","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","82","The method 'undeclareVariable(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","82","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"21","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","86","The method 'toString()' has a NCSS line count of 2.","Design","NcssCount"
"22","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","86","The method 'toString()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"23","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/BasicVariables.java","3","86","The method 'toString()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","54","A value of 4 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","54","The class 'ClassFunctions' has a NCSS line count of 30 (Highest = 21).","Design","NcssCount"
"3","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","54","The class 'ClassFunctions' has a total cyclomatic complexity of 11 (highest 9).","Design","CyclomaticComplexity"
"4","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","54","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","65","The constructor 'ClassFunctions(Class, String)' has a NCSS line count of 3.","Design","NcssCount"
"6","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","65","The constructor 'ClassFunctions(Class, String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","65","The constructor 'ClassFunctions(Class, String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","65","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"9","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","75","The method 'getUsedNamespaces()' has a NCSS line count of 2.","Design","NcssCount"
"10","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","75","The method 'getUsedNamespaces()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","75","The method 'getUsedNamespaces()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","91","The method 'getFunction(String, String, Object[])' has a NCSS line count of 21.","Design","NcssCount"
"13","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","91","The method 'getFunction(String, String, Object[])' has a cognitive complexity of 13, current threshold is 1","Design","CognitiveComplexity"
"14","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","91","The method 'getFunction(String, String, Object[])' has a cyclomatic complexity of 9.","Design","CyclomaticComplexity"
"15","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","91","The method 'getFunction(String, String, Object[])' has an NPath complexity of 22, current threshold is 1","Design","NPathComplexity"
"16","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/ClassFunctions.java","3","91","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","38","The interface 'CompiledExpression' has a NCSS line count of 11 (Highest = 1).","Design","NcssCount"
"2","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","38","This class has 10 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"3","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","46","The method 'getValue(JXPathContext)' has a NCSS line count of 1.","Design","NcssCount"
"4","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","46","The method 'getValue(JXPathContext)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"5","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","46","The method 'getValue(JXPathContext)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"6","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","46","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"7","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","55","The method 'getValue(JXPathContext, Class)' has a NCSS line count of 1.","Design","NcssCount"
"8","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","55","The method 'getValue(JXPathContext, Class)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"9","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","55","The method 'getValue(JXPathContext, Class)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"10","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","55","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"11","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","67","The method 'setValue(JXPathContext, Object)' has a NCSS line count of 1.","Design","NcssCount"
"12","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","67","The method 'setValue(JXPathContext, Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"13","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","67","The method 'setValue(JXPathContext, Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","67","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"15","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","76","The method 'createPath(JXPathContext)' has a NCSS line count of 1.","Design","NcssCount"
"16","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","76","The method 'createPath(JXPathContext)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"17","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","76","The method 'createPath(JXPathContext)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"18","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","76","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"19","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","95","The method 'createPathAndSetValue(JXPathContext, Object)' has a NCSS line count of 1.","Design","NcssCount"
"20","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","95","The method 'createPathAndSetValue(JXPathContext, Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"21","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","95","The method 'createPathAndSetValue(JXPathContext, Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"22","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","95","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"23","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","104","The method 'iterate(JXPathContext)' has a NCSS line count of 1.","Design","NcssCount"
"24","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","104","The method 'iterate(JXPathContext)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","104","The method 'iterate(JXPathContext)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.jxpath","/Users/grantnelson/go/src/github.com/apache/commons-jxpath/src/main/java/org/apache/commons/jxpath/CompiledExpression.java","3","104","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
