"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"10","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java","3","70","The constructor 'DefaultFileItemFactory(int, File)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java","3","70","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"12","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java","3","94","The method 'createItem(String, String, boolean, String)' has a NCSS line count of 2.","Design","NcssCount"
"13","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java","3","94","The method 'createItem(String, String, boolean, String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java","3","94","The method 'createItem(String, String, boolean, String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java","3","94","Avoid long parameter lists (4 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","41","A value of 4 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","41","The class 'DiskFileUpload' has a NCSS line count of 25 (Highest = 5).","Design","NcssCount"
"3","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","41","The class 'DiskFileUpload' has a total cyclomatic complexity of 9 (highest 1).","Design","CyclomaticComplexity"
"4","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","41","This class has 9 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","62","The constructor 'DiskFileUpload()' has a NCSS line count of 3.","Design","NcssCount"
"6","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","62","The constructor 'DiskFileUpload()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","62","The constructor 'DiskFileUpload()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","77","The constructor 'DiskFileUpload(DefaultFileItemFactory)' has a NCSS line count of 3.","Design","NcssCount"
"9","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","77","The constructor 'DiskFileUpload(DefaultFileItemFactory)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","77","The constructor 'DiskFileUpload(DefaultFileItemFactory)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","77","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"12","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","93","The method 'getFileItemFactory()' has a NCSS line count of 2.","Design","NcssCount"
"13","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","93","The method 'getFileItemFactory()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","93","The method 'getFileItemFactory()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","108","The method 'setFileItemFactory(FileItemFactory)' has a NCSS line count of 2.","Design","NcssCount"
"16","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","108","The method 'setFileItemFactory(FileItemFactory)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"17","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","108","The method 'setFileItemFactory(FileItemFactory)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"18","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","108","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"19","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","123","The method 'getSizeThreshold()' has a NCSS line count of 2.","Design","NcssCount"
"20","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","123","The method 'getSizeThreshold()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"21","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","123","The method 'getSizeThreshold()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"22","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","137","The method 'setSizeThreshold(int)' has a NCSS line count of 2.","Design","NcssCount"
"23","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","137","The method 'setSizeThreshold(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"24","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","137","The method 'setSizeThreshold(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"25","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","137","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"26","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","152","The method 'getRepositoryPath()' has a NCSS line count of 2.","Design","NcssCount"
"27","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","152","The method 'getRepositoryPath()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"28","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","152","The method 'getRepositoryPath()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"29","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","167","The method 'setRepositoryPath(String)' has a NCSS line count of 2.","Design","NcssCount"
"30","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","167","The method 'setRepositoryPath(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"31","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","167","The method 'setRepositoryPath(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"32","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","167","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"33","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","192","The method 'parseRequest(HttpServletRequest, int, long, String)' has a NCSS line count of 5.","Design","NcssCount"
"34","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","192","The method 'parseRequest(HttpServletRequest, int, long, String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"35","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","192","The method 'parseRequest(HttpServletRequest, int, long, String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"36","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/DiskFileUpload.java","3","192","Avoid long parameter lists (4 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","47","The interface 'FileItem' has a NCSS line count of 16 (Highest = 1).","Design","NcssCount"
"2","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","47","This class has 15 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"3","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","60","The method 'getInputStream()' has a NCSS line count of 1.","Design","NcssCount"
"4","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","60","The method 'getInputStream()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"5","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","60","The method 'getInputStream()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"6","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","69","The method 'getContentType()' has a NCSS line count of 1.","Design","NcssCount"
"7","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","69","The method 'getContentType()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"8","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","69","The method 'getContentType()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","83","The method 'getName()' has a NCSS line count of 1.","Design","NcssCount"
"10","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","83","The method 'getName()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","83","The method 'getName()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","94","The method 'isInMemory()' has a NCSS line count of 1.","Design","NcssCount"
"13","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","94","The method 'isInMemory()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","94","The method 'isInMemory()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","101","The method 'getSize()' has a NCSS line count of 1.","Design","NcssCount"
"16","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","101","The method 'getSize()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"17","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","101","The method 'getSize()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"18","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","108","The method 'get()' has a NCSS line count of 1.","Design","NcssCount"
"19","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","108","The method 'get()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"20","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","108","The method 'get()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"21","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","122","The method 'getString(String)' has a NCSS line count of 1.","Design","NcssCount"
"22","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","122","The method 'getString(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"23","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","122","The method 'getString(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"24","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","122","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"25","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","131","The method 'getString()' has a NCSS line count of 1.","Design","NcssCount"
"26","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","131","The method 'getString()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"27","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","131","The method 'getString()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"28","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","149","The method 'write(File)' has a NCSS line count of 1.","Design","NcssCount"
"29","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","149","The method 'write(File)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"30","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","149","The method 'write(File)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"31","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","149","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"32","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","158","The method 'delete()' has a NCSS line count of 1.","Design","NcssCount"
"33","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","158","The method 'delete()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"34","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","158","The method 'delete()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"35","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","166","The method 'getFieldName()' has a NCSS line count of 1.","Design","NcssCount"
"36","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","166","The method 'getFieldName()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"37","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","166","The method 'getFieldName()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"38","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","173","The method 'setFieldName(String)' has a NCSS line count of 1.","Design","NcssCount"
"39","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","173","The method 'setFieldName(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"40","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","173","The method 'setFieldName(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"41","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","173","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"42","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","182","The method 'isFormField()' has a NCSS line count of 1.","Design","NcssCount"
"43","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","182","The method 'isFormField()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"44","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","182","The method 'isFormField()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"45","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","191","The method 'setFormField(boolean)' has a NCSS line count of 1.","Design","NcssCount"
"46","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","191","The method 'setFormField(boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"47","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","191","The method 'setFormField(boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"48","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","191","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"49","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","202","The method 'getOutputStream()' has a NCSS line count of 1.","Design","NcssCount"
"50","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","202","The method 'getOutputStream()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"51","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItem.java","3","202","The method 'getOutputStream()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemFactory.java","3","24","The interface 'FileItemFactory' has a NCSS line count of 2 (Highest = 1).","Design","NcssCount"
"2","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemFactory.java","3","24","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"3","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemFactory.java","3","39","The method 'createItem(String, String, boolean, String)' has a NCSS line count of 1.","Design","NcssCount"
"4","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemFactory.java","3","39","The method 'createItem(String, String, boolean, String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"5","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemFactory.java","3","39","The method 'createItem(String, String, boolean, String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"6","org.apache.commons.fileupload","/Users/grantnelson/go/src/github.com/apache/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemFactory.java","3","39","Avoid long parameter lists (4 parameters - threshold is 1).","Design","ExcessiveParameterList"
