"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"11","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","101","The constructor 'JexlArithmetic(boolean, MathContext, int)' has a NCSS line count of 4.","Design","NcssCount"
"12","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","101","The constructor 'JexlArithmetic(boolean, MathContext, int)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"13","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","101","The constructor 'JexlArithmetic(boolean, MathContext, int)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"14","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","101","The constructor 'JexlArithmetic(boolean, MathContext, int)' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","101","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"16","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","114","The method 'options(Options)' has a NCSS line count of 13.","Design","NcssCount"
"17","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","114","The method 'options(Options)' has a cognitive complexity of 5, current threshold is 1","Design","CognitiveComplexity"
"18","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","114","The method 'options(Options)' has a cyclomatic complexity of 7.","Design","CyclomaticComplexity"
"19","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","114","The method 'options(Options)' has an NPath complexity of 32, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","114","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"21","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","143","The method 'options(JexlContext)' has a NCSS line count of 2.","Design","NcssCount"
"22","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","143","The method 'options(JexlContext)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"23","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","143","The method 'options(JexlContext)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"24","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","143","The method 'options(JexlContext)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"25","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","143","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"26","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","160","The method 'createWithOptions(boolean, MathContext, int)' has a NCSS line count of 2.","Design","NcssCount"
"27","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","160","The method 'createWithOptions(boolean, MathContext, int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"28","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","160","The method 'createWithOptions(boolean, MathContext, int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"29","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","160","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"30","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","168","The interface 'Uberspect' has a NCSS line count of 3 (Highest = 1).","Design","NcssCount"
"31","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","168","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"32","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","175","The method 'overloads(JexlOperator)' has a NCSS line count of 1.","Design","NcssCount"
"33","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","175","The method 'overloads(JexlOperator)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"34","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","175","The method 'overloads(JexlOperator)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"35","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","175","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"36","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","184","The method 'getOperator(JexlOperator, Object[])' has a NCSS line count of 1.","Design","NcssCount"
"37","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","184","The method 'getOperator(JexlOperator, Object[])' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"38","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","184","The method 'getOperator(JexlOperator, Object[])' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"39","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","184","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"40","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","199","The interface 'ArrayBuilder' has a NCSS line count of 3 (Highest = 1).","Design","NcssCount"
"41","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","199","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"42","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","206","The method 'add(Object)' has a NCSS line count of 1.","Design","NcssCount"
"43","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","206","The method 'add(Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"44","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","206","The method 'add(Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"45","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","206","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"46","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","214","The method 'create(boolean)' has a NCSS line count of 1.","Design","NcssCount"
"47","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","214","The method 'create(boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"48","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","214","The method 'create(boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"49","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","214","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"50","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","223","The method 'arrayBuilder(int)' has a NCSS line count of 2.","Design","NcssCount"
"51","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","223","The method 'arrayBuilder(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"52","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","223","The method 'arrayBuilder(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"53","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","223","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"54","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","231","The interface 'SetBuilder' has a NCSS line count of 3 (Highest = 1).","Design","NcssCount"
"55","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","231","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"56","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","237","The method 'add(Object)' has a NCSS line count of 1.","Design","NcssCount"
"57","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","237","The method 'add(Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"58","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","237","The method 'add(Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"59","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","237","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"60","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","244","The method 'create()' has a NCSS line count of 1.","Design","NcssCount"
"61","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","244","The method 'create()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"62","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","244","The method 'create()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"63","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","253","The method 'setBuilder(int)' has a NCSS line count of 2.","Design","NcssCount"
"64","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","253","The method 'setBuilder(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"65","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","253","The method 'setBuilder(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"66","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","253","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"67","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","261","The interface 'MapBuilder' has a NCSS line count of 3 (Highest = 1).","Design","NcssCount"
"68","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","261","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"69","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","268","The method 'put(Object, Object)' has a NCSS line count of 1.","Design","NcssCount"
"70","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","268","The method 'put(Object, Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"71","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","268","The method 'put(Object, Object)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"72","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","268","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"73","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","275","The method 'create()' has a NCSS line count of 1.","Design","NcssCount"
"74","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","275","The method 'create()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"75","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","275","The method 'create()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"76","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","284","The method 'mapBuilder(int)' has a NCSS line count of 2.","Design","NcssCount"
"77","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","284","The method 'mapBuilder(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"78","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","284","The method 'mapBuilder(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"79","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","284","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"80","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","297","The method 'createRange(Object, Object)' has a NCSS line count of 7.","Design","NcssCount"
"81","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","297","The method 'createRange(Object, Object)' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"82","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","297","The method 'createRange(Object, Object)' has a cyclomatic complexity of 5.","Design","CyclomaticComplexity"
"83","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","297","The method 'createRange(Object, Object)' has an NPath complexity of 5, current threshold is 1","Design","NPathComplexity"
"84","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","297","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"85","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","314","The method 'isStrict()' has a NCSS line count of 2.","Design","NcssCount"
"86","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","314","The method 'isStrict()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"87","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","314","The method 'isStrict()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"88","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","323","The method 'getMathContext()' has a NCSS line count of 2.","Design","NcssCount"
"89","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","323","The method 'getMathContext()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"90","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","323","The method 'getMathContext()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"91","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","332","The method 'getMathScale()' has a NCSS line count of 2.","Design","NcssCount"
"92","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","332","The method 'getMathScale()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"93","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","332","The method 'getMathScale()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"94","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","342","The method 'roundBigDecimal(BigDecimal)' has a NCSS line count of 6.","Design","NcssCount"
"95","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","342","The method 'roundBigDecimal(BigDecimal)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"96","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","342","The method 'roundBigDecimal(BigDecimal)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"97","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","342","The method 'roundBigDecimal(BigDecimal)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"98","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","342","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"99","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","357","The method 'controlNullNullOperands()' has a NCSS line count of 4.","Design","NcssCount"
"100","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","357","The method 'controlNullNullOperands()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"101","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","357","The method 'controlNullNullOperands()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"102","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","357","The method 'controlNullNullOperands()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"103","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","369","The method 'controlNullOperand()' has a NCSS line count of 3.","Design","NcssCount"
"104","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","369","The method 'controlNullOperand()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"105","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","369","The method 'controlNullOperand()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"106","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","369","The method 'controlNullOperand()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"107","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","390","The method 'isFloatingPointNumber(Object)' has a NCSS line count of 7.","Design","NcssCount"
"108","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","390","The method 'isFloatingPointNumber(Object)' has a cognitive complexity of 5, current threshold is 1","Design","CognitiveComplexity"
"109","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","390","The method 'isFloatingPointNumber(Object)' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"110","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","390","The method 'isFloatingPointNumber(Object)' has an NPath complexity of 6, current threshold is 1","Design","NPathComplexity"
"111","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","390","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"112","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","409","The method 'isFloatingPoint(Object)' has a NCSS line count of 2.","Design","NcssCount"
"113","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","409","The method 'isFloatingPoint(Object)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"114","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","409","The method 'isFloatingPoint(Object)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"115","org.apache.commons.jexl3","/Users/grantnelson/go/src/github.com/apache/commons-jexl/src/main/java/org/apache/commons/jexl3/JexlArithmetic.java","3","409","The method 'isFloatingPoint(Object)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
