"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"21","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","101","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"22","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","110","The method 'visitConstantValue(ConstantValue)' has a NCSS line count of 2.","Design","NcssCount"
"23","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","110","The method 'visitConstantValue(ConstantValue)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"24","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","110","The method 'visitConstantValue(ConstantValue)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"25","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","110","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"26","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","121","The method 'printEndMethod(Attribute)' has a NCSS line count of 4.","Design","NcssCount"
"27","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","121","The method 'printEndMethod(Attribute)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"28","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","121","The method 'printEndMethod(Attribute)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"29","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","121","The method 'printEndMethod(Attribute)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"30","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","121","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"31","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","130","The method 'visitDeprecated(Deprecated)' has a NCSS line count of 2.","Design","NcssCount"
"32","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","130","The method 'visitDeprecated(Deprecated)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"33","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","130","The method 'visitDeprecated(Deprecated)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"34","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","130","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"35","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","135","The method 'visitSynthetic(Synthetic)' has a NCSS line count of 3.","Design","NcssCount"
"36","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","135","The method 'visitSynthetic(Synthetic)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"37","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","135","The method 'visitSynthetic(Synthetic)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"38","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","135","The method 'visitSynthetic(Synthetic)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"39","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","135","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"40","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","142","The method 'visitMethod(Method)' has a NCSS line count of 6.","Design","NcssCount"
"41","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","142","The method 'visitMethod(Method)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"42","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","142","The method 'visitMethod(Method)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"43","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","142","The method 'visitMethod(Method)' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"44","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","142","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"45","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","155","The method 'visitExceptionTable(ExceptionTable)' has a NCSS line count of 4.","Design","NcssCount"
"46","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","155","The method 'visitExceptionTable(ExceptionTable)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"47","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","155","The method 'visitExceptionTable(ExceptionTable)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"48","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","155","The method 'visitExceptionTable(ExceptionTable)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"49","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","155","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"50","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","166","The method 'visitCode(Code)' has a NCSS line count of 69.","Design","NcssCount"
"51","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","166","The method 'visitCode(Code)' has a cognitive complexity of 42, current threshold is 1","Design","CognitiveComplexity"
"52","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","166","The method 'visitCode(Code)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"53","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","166","The method 'visitCode(Code)' has an NPath complexity of 3120, current threshold is 1","Design","NPathComplexity"
"54","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","166","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"55","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","287","The method 'get(InstructionHandle)' has a NCSS line count of 3.","Design","NcssCount"
"56","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","287","The method 'get(InstructionHandle)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"57","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","287","The method 'get(InstructionHandle)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"58","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","287","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"59","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","292","The method 'put(InstructionHandle, String)' has a NCSS line count of 8.","Design","NcssCount"
"60","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","292","The method 'put(InstructionHandle, String)' has a cognitive complexity of 5, current threshold is 1","Design","CognitiveComplexity"
"61","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","292","The method 'put(InstructionHandle, String)' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"62","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","292","The method 'put(InstructionHandle, String)' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"63","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","292","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"64","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","306","The method 'main(String[])' has a NCSS line count of 19.","Design","NcssCount"
"65","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","306","The method 'main(String[])' has a cognitive complexity of 6, current threshold is 1","Design","CognitiveComplexity"
"66","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","306","The method 'main(String[])' has a cyclomatic complexity of 5.","Design","CyclomaticComplexity"
"67","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","306","The method 'main(String[])' has an NPath complexity of 6, current threshold is 1","Design","NPathComplexity"
"68","","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/JasminVisitor.java","3","306","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","26","A value of 2 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","26","The class 'ASCII_CharStream' has a NCSS line count of 205 (Highest = 32).","Design","NcssCount"
"3","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","26","The class 'ASCII_CharStream' has a total cyclomatic complexity of 58 (highest 12).","Design","CyclomaticComplexity"
"4","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","26","This class has 20 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","48","The method 'ExpandBuff(boolean)' has a NCSS line count of 28.","Design","NcssCount"
"6","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","48","The method 'ExpandBuff(boolean)' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"7","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","48","The method 'ExpandBuff(boolean)' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"8","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","48","The method 'ExpandBuff(boolean)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"9","Mini","/Users/grantnelson/go/src/github.com/apache/commons-bcel/src/examples/Mini/ASCII_CharStream.java","3","48","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
