"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"29","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","52","The method 'setPostalCode(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"30","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","52","The method 'setPostalCode(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"31","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","52","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"32","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","56","The method 'setAge(String)' has a NCSS line count of 2.","Design","NcssCount"
"33","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","56","The method 'setAge(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"34","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","56","The method 'setAge(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"35","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","56","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"36","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","60","The method 'getLastName()' has a NCSS line count of 2.","Design","NcssCount"
"37","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","60","The method 'getLastName()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"38","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","60","The method 'getLastName()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"39","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","64","The method 'getFirstName()' has a NCSS line count of 2.","Design","NcssCount"
"40","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","64","The method 'getFirstName()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"41","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","64","The method 'getFirstName()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"42","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","68","The method 'getStreet1()' has a NCSS line count of 2.","Design","NcssCount"
"43","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","68","The method 'getStreet1()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"44","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","68","The method 'getStreet1()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"45","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","72","The method 'getStreet2()' has a NCSS line count of 2.","Design","NcssCount"
"46","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","72","The method 'getStreet2()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"47","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","72","The method 'getStreet2()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"48","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","76","The method 'getCity()' has a NCSS line count of 2.","Design","NcssCount"
"49","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","76","The method 'getCity()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"50","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","76","The method 'getCity()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"51","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","80","The method 'getState()' has a NCSS line count of 2.","Design","NcssCount"
"52","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","80","The method 'getState()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"53","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","80","The method 'getState()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"54","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","84","The method 'getPostalCode()' has a NCSS line count of 2.","Design","NcssCount"
"55","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","84","The method 'getPostalCode()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"56","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","84","The method 'getPostalCode()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"57","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","88","The method 'getAge()' has a NCSS line count of 2.","Design","NcssCount"
"58","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","88","The method 'getAge()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"59","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","88","The method 'getAge()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"60","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","92","The method 'toString()' has a NCSS line count of 2.","Design","NcssCount"
"61","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","92","The method 'toString()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"62","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateBean.java","3","92","The method 'toString()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","48","A value of 11 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","48","The class 'ValidateExample' has a NCSS line count of 57 (Highest = 30).","Design","NcssCount"
"3","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","48","The class 'ValidateExample' has a total cyclomatic complexity of 8 (highest 6).","Design","CyclomaticComplexity"
"4","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","48","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","63","The method 'main(String[])' has a NCSS line count of 30.","Design","NcssCount"
"6","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","63","The method 'main(String[])' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"7","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","63","The method 'main(String[])' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"8","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","63","The method 'main(String[])' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","63","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"10","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","133","The method 'printResults(ValidateBean, ValidatorResults, ValidatorResources)' has a NCSS line count of 25.","Design","NcssCount"
"11","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","133","The method 'printResults(ValidateBean, ValidatorResults, ValidatorResources)' has a cognitive complexity of 11, current threshold is 1","Design","CognitiveComplexity"
"12","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","133","The method 'printResults(ValidateBean, ValidatorResults, ValidatorResources)' has a cyclomatic complexity of 6.","Design","CyclomaticComplexity"
"13","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","133","The method 'printResults(ValidateBean, ValidatorResults, ValidatorResources)' has an NPath complexity of 12, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.validator.example","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/example/org/apache/commons/validator/example/ValidateExample.java","3","133","Avoid long parameter lists (3 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","39","The class 'Arg' has a NCSS line count of 45 (Highest = 14).","Design","NcssCount"
"2","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","39","The class 'Arg' has a total cyclomatic complexity of 14 (highest 3).","Design","CyclomaticComplexity"
"3","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","39","This class has 12 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","79","The method 'clone()' has a NCSS line count of 4.","Design","NcssCount"
"5","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","79","The method 'clone()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"6","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","79","The method 'clone()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"7","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","79","The method 'clone()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","93","The method 'getBundle()' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","93","The method 'getBundle()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","93","The method 'getBundle()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","101","The method 'getKey()' has a NCSS line count of 2.","Design","NcssCount"
"12","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","101","The method 'getKey()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"13","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","101","The method 'getKey()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","109","The method 'getName()' has a NCSS line count of 2.","Design","NcssCount"
"15","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","109","The method 'getName()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"16","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","109","The method 'getName()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"17","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","117","The method 'getPosition()' has a NCSS line count of 2.","Design","NcssCount"
"18","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","117","The method 'getPosition()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"19","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","117","The method 'getPosition()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","125","The method 'isResource()' has a NCSS line count of 2.","Design","NcssCount"
"21","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","125","The method 'isResource()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"22","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","125","The method 'isResource()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"23","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","134","The method 'setBundle(String)' has a NCSS line count of 2.","Design","NcssCount"
"24","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","134","The method 'setBundle(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","134","The method 'setBundle(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","134","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"27","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","142","The method 'setKey(String)' has a NCSS line count of 2.","Design","NcssCount"
"28","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","142","The method 'setKey(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"29","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","142","The method 'setKey(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"30","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","142","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"31","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","150","The method 'setName(String)' has a NCSS line count of 2.","Design","NcssCount"
"32","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","150","The method 'setName(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"33","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","150","The method 'setName(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"34","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","150","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"35","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","158","The method 'setPosition(int)' has a NCSS line count of 2.","Design","NcssCount"
"36","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","158","The method 'setPosition(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"37","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","158","The method 'setPosition(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"38","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","158","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"39","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","166","The method 'setResource(boolean)' has a NCSS line count of 2.","Design","NcssCount"
"40","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","166","The method 'setResource(boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"41","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","166","The method 'setResource(boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"42","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","166","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"43","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","175","The method 'toString()' has a NCSS line count of 14.","Design","NcssCount"
"44","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","175","The method 'toString()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"45","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/Arg.java","3","175","The method 'toString()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java","3","58","A value of 3 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java","3","58","The class 'CreditCardValidator' has a NCSS line count of 67 (Highest = 15).","Design","NcssCount"
"3","org.apache.commons.validator","/Users/grantnelson/go/src/github.com/apache/commons-validator/src/main/java/org/apache/commons/validator/CreditCardValidator.java","3","58","The class 'CreditCardValidator' has a total cyclomatic complexity of 20 (highest 7).","Design","CyclomaticComplexity"
