"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","35","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","39","The method 'before()' has a NCSS line count of 2.","Design","NcssCount"
"5","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","39","The method 'before()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"6","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","39","The method 'before()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"7","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","45","The method 'after()' has a NCSS line count of 2.","Design","NcssCount"
"8","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","45","The method 'after()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"9","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceCommonsOgnlTest.java","3","45","The method 'after()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","35","The class 'PerformanceOldOgnlTest' has a NCSS line count of 5 (Highest = 2).","Design","NcssCount"
"2","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","35","The class 'PerformanceOldOgnlTest' has a total cyclomatic complexity of 2 (highest 1).","Design","CyclomaticComplexity"
"3","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","35","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","39","The method 'before()' has a NCSS line count of 2.","Design","NcssCount"
"5","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","39","The method 'before()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"6","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","39","The method 'before()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"7","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","45","The method 'after()' has a NCSS line count of 2.","Design","NcssCount"
"8","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","45","The method 'after()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"9","org.apache.commons.ognl.performance","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/PerformanceOldOgnlTest.java","3","45","The method 'after()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","30","The class 'CompilerInvocation' has a NCSS line count of 5 (Highest = 2).","Design","NcssCount"
"2","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","30","The class 'CompilerInvocation' has a total cyclomatic complexity of 2 (highest 1).","Design","CyclomaticComplexity"
"3","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","30","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","33","The constructor 'CompilerInvocation(RuntimeWrapper, int)' has a NCSS line count of 2.","Design","NcssCount"
"5","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","33","The constructor 'CompilerInvocation(RuntimeWrapper, int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"6","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","33","The constructor 'CompilerInvocation(RuntimeWrapper, int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"7","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","33","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"8","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","41","The method 'invoke(Class<?>)' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","41","The method 'invoke(Class<?>)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","41","The method 'invoke(Class<?>)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/CompilerInvocation.java","3","41","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","31","The class 'FieldInvocation' has a NCSS line count of 7 (Highest = 2).","Design","NcssCount"
"2","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","31","The class 'FieldInvocation' has a total cyclomatic complexity of 3 (highest 1).","Design","CyclomaticComplexity"
"3","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","31","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","34","The constructor 'FieldInvocation(RuntimeWrapper)' has a NCSS line count of 2.","Design","NcssCount"
"5","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","34","The constructor 'FieldInvocation(RuntimeWrapper)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"6","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","34","The constructor 'FieldInvocation(RuntimeWrapper)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"7","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","34","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"8","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","40","The constructor 'FieldInvocation(RuntimeWrapper, int)' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","40","The constructor 'FieldInvocation(RuntimeWrapper, int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","40","The constructor 'FieldInvocation(RuntimeWrapper, int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","40","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"12","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","47","The method 'invoke(Class<?>)' has a NCSS line count of 2.","Design","NcssCount"
"13","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","47","The method 'invoke(Class<?>)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","47","The method 'invoke(Class<?>)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FieldInvocation.java","3","47","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","34","A value of 2 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","34","The class 'FindParameterTypesInvocation' has a NCSS line count of 8 (Highest = 3).","Design","NcssCount"
"3","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","34","The class 'FindParameterTypesInvocation' has a total cyclomatic complexity of 4 (highest 2).","Design","CyclomaticComplexity"
"4","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","34","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","38","The constructor 'FindParameterTypesInvocation(RuntimeWrapper, int)' has a NCSS line count of 2.","Design","NcssCount"
"6","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","38","The constructor 'FindParameterTypesInvocation(RuntimeWrapper, int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","38","The constructor 'FindParameterTypesInvocation(RuntimeWrapper, int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","38","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"9","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","44","The constructor 'FindParameterTypesInvocation(RuntimeWrapper)' has a NCSS line count of 2.","Design","NcssCount"
"10","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","44","The constructor 'FindParameterTypesInvocation(RuntimeWrapper)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","44","The constructor 'FindParameterTypesInvocation(RuntimeWrapper)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","44","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","51","The method 'invoke(Class<?>)' has a NCSS line count of 3.","Design","NcssCount"
"14","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","51","The method 'invoke(Class<?>)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"15","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","51","The method 'invoke(Class<?>)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"16","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","51","The method 'invoke(Class<?>)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"17","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/FindParameterTypesInvocation.java","3","51","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","32","The class 'GetConstructorsInvocation' has a NCSS line count of 7 (Highest = 2).","Design","NcssCount"
"2","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","32","The class 'GetConstructorsInvocation' has a total cyclomatic complexity of 3 (highest 1).","Design","CyclomaticComplexity"
"3","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","32","This class has 2 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"4","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","35","The constructor 'GetConstructorsInvocation(RuntimeWrapper)' has a NCSS line count of 2.","Design","NcssCount"
"5","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","35","The constructor 'GetConstructorsInvocation(RuntimeWrapper)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"6","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","35","The constructor 'GetConstructorsInvocation(RuntimeWrapper)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"7","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","35","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"8","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","41","The constructor 'GetConstructorsInvocation(RuntimeWrapper, int)' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.ognl.performance.invocation","/Users/grantnelson/go/src/github.com/apache/commons-ognl/src/benchmarks/java/org/apache/commons/ognl/performance/invocation/GetConstructorsInvocation.java","3","41","The constructor 'GetConstructorsInvocation(RuntimeWrapper, int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
