"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"6","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","77","The method 'main(String[])' has a cognitive complexity of 11, current threshold is 1","Design","CognitiveComplexity"
"7","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","77","The method 'main(String[])' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"8","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","77","The method 'main(String[])' has an NPath complexity of 24, current threshold is 1","Design","NPathComplexity"
"9","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","77","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"10","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","132","The method 'setupDataSource(String)' has a NCSS line count of 7.","Design","NcssCount"
"11","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","132","The method 'setupDataSource(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"12","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","132","The method 'setupDataSource(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"13","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDataSourceExample.java","3","132","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","67","A value of 8 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","67","The class 'PoolingDriverExample' has a NCSS line count of 61 (Highest = 44).","Design","NcssCount"
"3","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","67","The class 'PoolingDriverExample' has a total cyclomatic complexity of 17 (highest 14).","Design","CyclomaticComplexity"
"4","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","67","This class has 4 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","69","The method 'main(String[])' has a NCSS line count of 44.","Design","NcssCount"
"6","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","69","The method 'main(String[])' has a cognitive complexity of 14, current threshold is 1","Design","CognitiveComplexity"
"7","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","69","The method 'main(String[])' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"8","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","69","The method 'main(String[])' has an NPath complexity of 24, current threshold is 1","Design","NPathComplexity"
"9","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","69","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"10","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","147","The method 'setupDriver(String)' has a NCSS line count of 8.","Design","NcssCount"
"11","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","147","The method 'setupDriver(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"12","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","147","The method 'setupDriver(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"13","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","147","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"14","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","196","The method 'printDriverStats()' has a NCSS line count of 5.","Design","NcssCount"
"15","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","196","The method 'printDriverStats()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"16","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","196","The method 'printDriverStats()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"17","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","204","The method 'shutdownDriver()' has a NCSS line count of 3.","Design","NcssCount"
"18","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","204","The method 'shutdownDriver()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"19","","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/doc/PoolingDriverExample.java","3","204","The method 'shutdownDriver()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","37","A value of 5 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","37","The class 'AbandonedTrace' has a NCSS line count of 48 (Highest = 14).","Design","NcssCount"
"3","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","37","The class 'AbandonedTrace' has a total cyclomatic complexity of 17 (highest 4).","Design","CyclomaticComplexity"
"4","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","37","This class has 3 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","48","The constructor 'AbandonedTrace()' has a NCSS line count of 2.","Design","NcssCount"
"6","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","48","The constructor 'AbandonedTrace()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","48","The constructor 'AbandonedTrace()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","57","The constructor 'AbandonedTrace(AbandonedTrace)' has a NCSS line count of 2.","Design","NcssCount"
"9","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","57","The constructor 'AbandonedTrace(AbandonedTrace)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","57","The constructor 'AbandonedTrace(AbandonedTrace)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","57","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"12","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","66","The method 'init(AbandonedTrace)' has a NCSS line count of 3.","Design","NcssCount"
"13","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","66","The method 'init(AbandonedTrace)' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"14","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","66","The method 'init(AbandonedTrace)' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"15","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","66","The method 'init(AbandonedTrace)' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"16","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","66","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"17","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","78","The method 'getLastUsed()' has a NCSS line count of 2.","Design","NcssCount"
"18","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","78","The method 'getLastUsed()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"19","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","78","The method 'getLastUsed()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","86","The method 'setLastUsed()' has a NCSS line count of 2.","Design","NcssCount"
"21","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","86","The method 'setLastUsed()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"22","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","86","The method 'setLastUsed()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"23","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","95","The method 'setLastUsed(long)' has a NCSS line count of 2.","Design","NcssCount"
"24","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","95","The method 'setLastUsed(long)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","95","The method 'setLastUsed(long)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","95","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"27","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","105","The method 'addTrace(AbandonedTrace)' has a NCSS line count of 4.","Design","NcssCount"
"28","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","105","The method 'addTrace(AbandonedTrace)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"29","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","105","The method 'addTrace(AbandonedTrace)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"30","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","105","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"31","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","116","The method 'clearTrace()' has a NCSS line count of 3.","Design","NcssCount"
"32","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","116","The method 'clearTrace()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"33","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","116","The method 'clearTrace()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"34","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","127","The method 'getTrace()' has a NCSS line count of 14.","Design","NcssCount"
"35","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","127","The method 'getTrace()' has a cognitive complexity of 5, current threshold is 1","Design","CognitiveComplexity"
"36","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","127","The method 'getTrace()' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"37","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","127","The method 'getTrace()' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"38","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","153","The method 'removeTrace(AbandonedTrace)' has a NCSS line count of 11.","Design","NcssCount"
"39","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","153","The method 'removeTrace(AbandonedTrace)' has a cognitive complexity of 4, current threshold is 1","Design","CognitiveComplexity"
"40","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","153","The method 'removeTrace(AbandonedTrace)' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"41","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","153","The method 'removeTrace(AbandonedTrace)' has an NPath complexity of 4, current threshold is 1","Design","NPathComplexity"
"42","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/AbandonedTrace.java","3","153","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","71","A value of 25 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","71","Possible God Class (WMC=271, ATFD=94, TCC=7.525%)","Design","GodClass"
"3","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","71","The class 'BasicDataSource' has a NCSS line count of 659 (Highest = 46).","Design","NcssCount"
"4","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","71","The class 'BasicDataSource' has a total cyclomatic complexity of 271 (highest 22).","Design","CyclomaticComplexity"
"5","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","71","This class has 115 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"6","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","118","The method 'getDefaultAutoCommit()' has a NCSS line count of 2.","Design","NcssCount"
"7","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","118","The method 'getDefaultAutoCommit()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"8","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","118","The method 'getDefaultAutoCommit()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","133","The method 'setDefaultAutoCommit(Boolean)' has a NCSS line count of 2.","Design","NcssCount"
"10","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","133","The method 'setDefaultAutoCommit(Boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","133","The method 'setDefaultAutoCommit(Boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","133","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"13","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","149","The method 'getDefaultReadOnly()' has a NCSS line count of 2.","Design","NcssCount"
"14","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","149","The method 'getDefaultReadOnly()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"15","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","149","The method 'getDefaultReadOnly()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"16","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","163","The method 'setDefaultReadOnly(Boolean)' has a NCSS line count of 2.","Design","NcssCount"
"17","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","163","The method 'setDefaultReadOnly(Boolean)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"18","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","163","The method 'setDefaultReadOnly(Boolean)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"19","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","163","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"20","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","180","The method 'getDefaultTransactionIsolation()' has a NCSS line count of 2.","Design","NcssCount"
"21","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","180","The method 'getDefaultTransactionIsolation()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"22","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","180","The method 'getDefaultTransactionIsolation()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"23","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","197","The method 'setDefaultTransactionIsolation(int)' has a NCSS line count of 2.","Design","NcssCount"
"24","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","197","The method 'setDefaultTransactionIsolation(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","197","The method 'setDefaultTransactionIsolation(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","197","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"27","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","209","The method 'getDefaultQueryTimeout()' has a NCSS line count of 2.","Design","NcssCount"
"28","org.apache.commons.dbcp2","/Users/grantnelson/go/src/github.com/apache/commons-dbcp/src/main/java/org/apache/commons/dbcp2/BasicDataSource.java","3","209","The method 'getDefaultQueryTimeout()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
